date,agency,sku,volume,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,beer_capital,music_fest,discount_in_percent
2017-07-01,Agency_01,SKU_01,59.292,670015726,926635433,35.84444444,1688.7961059999998,1397.5391619999998,291.256944,153733,120207,0,0,0,0,0,0,0,0,0,0,17.246424418271367
2017-08-01,Agency_01,SKU_01,66.42,623319783,1049868815,32.16666667,1689.8695120000002,1399.454675,290.41483700000003,153733,120207,0,0,0,0,0,0,0,0,0,0,17.18563681619933
2017-09-01,Agency_01,SKU_01,95.904,604571152,984438234,33.92,1690.939823,1184.708404,506.231419,153733,120207,0,0,0,0,0,1,0,0,0,0,29.93787313506307
2017-10-01,Agency_01,SKU_01,52.812,616747012,996763883,32.848,1688.08602,1278.350951,409.735069,153733,120207,0,0,0,0,0,0,0,0,0,0,24.27216765884952
2017-11-01,Agency_01,SKU_01,37.908,592195062,967899589,31.531999999999996,1622.877493,1341.864851,281.01264199999997,153733,120207,0,0,0,0,0,0,1,0,1,0,17.315702707819856
2017-12-01,Agency_01,SKU_01,35.532,618073219,919709619,19.40365464,1663.797492,1390.112272,273.68522,153733,120207,0,0,0,1,0,0,0,0,0,0,16.449430974379663
2013-01-01,Agency_01,SKU_02,78.408,492612703,718394219,17.072,1074.157799,969.1862085,104.9715905,153733,120207,0,0,1,0,0,0,0,0,0,0,9.7724552759124
2013-02-01,Agency_01,SKU_02,99.252,431937346,753938444,19.984,1074.944845,996.9507621,77.99408290000001,153733,120207,0,0,0,0,0,0,0,0,0,0,7.255635790318155
2013-03-01,Agency_01,SKU_02,137.268,509281531,892192092,24.6,1128.989821,1061.272227,67.71759399999999,153733,120207,1,1,0,0,0,0,0,0,0,1,5.9980694901234175
2013-04-01,Agency_01,SKU_02,135.864,532390389,838099501,27.531999999999996,1201.6126789999998,1113.636725,87.975954,153733,120207,0,0,0,0,0,0,0,0,0,0,7.321490155481292
2013-05-01,Agency_01,SKU_02,167.832,551755254,864420003,29.396,1201.717182,1086.179255,115.537927,153733,120207,0,0,0,0,1,0,0,0,0,0,9.61440251754676
2013-06-01,Agency_01,SKU_02,153.684,531683569,889520921,33.556,1201.627986,1093.956035,107.671951,153733,120207,0,0,0,0,0,0,0,0,0,0,8.960506267702725
2013-07-01,Agency_01,SKU_02,116.316,508376577,869768947,29.372,1201.837047,1119.663707,82.17334,153733,120207,0,0,0,0,0,0,0,0,0,0,6.837311281518517
2013-08-01,Agency_01,SKU_02,106.272,532480057,757916529,29.1,1201.748476,1166.178544,35.569932,153733,120207,0,0,0,0,0,0,0,0,0,0,2.9598483135500975
2013-09-01,Agency_01,SKU_02,106.164,454252482,789624076,26.888,1201.931142,1129.154946,72.776196,153733,120207,0,0,0,0,0,1,0,0,0,0,6.05493887768822
2013-10-01,Agency_01,SKU_02,103.356,480693900,791658684,26.144,1201.899622,1093.2586210000002,108.641001,153733,120207,0,0,0,0,0,0,0,0,1,0,9.039107676830602
2013-11-01,Agency_01,SKU_02,76.896,434960682,806253783,19.45769231,1201.735341,1157.401598,44.333743,153733,120207,0,0,0,0,0,0,1,0,0,0,3.6891436481437383
2013-12-01,Agency_01,SKU_02,70.632,424138427,785511080,17.52272727,1201.633124,1122.1457380000002,79.487386,153733,120207,0,0,0,1,0,0,0,0,0,0,6.614946310351545
2014-01-01,Agency_01,SKU_02,67.608,481364863,763723622,19.09230769,1201.4925119999998,1130.50629,70.986222,153733,120207,0,0,1,0,0,0,0,0,0,0,5.908170154288903
2014-02-01,Agency_01,SKU_02,79.056,425528909,734443953,23.31923077,1201.718665,1082.039959,119.678706,153733,120207,0,0,0,0,0,0,0,0,0,0,9.958962067049196
2014-03-01,Agency_01,SKU_02,75.6,557166363,828278650,23.15,1201.745804,1164.201429,37.544375,153733,120207,0,0,0,0,0,0,0,0,0,1,3.1241527846432993
2014-04-01,Agency_01,SKU_02,132.84,514349463,873734739,26.56923077,1201.582215,1187.285874,14.296341,153733,120207,1,1,0,0,0,0,0,0,0,0,1.1897929930662297
2014-05-01,Agency_01,SKU_02,140.292,574689995,887472626,29.43076923,1262.855995,1232.161952,30.694043,153733,120207,0,0,0,0,1,0,0,0,0,0,2.4305259761624685
2014-06-01,Agency_01,SKU_02,171.396,553838801,865152191,33.39230769,1263.972353,1210.071952,53.900401,153733,120207,0,0,0,0,0,0,0,0,0,0,4.2643655038869355
2014-07-01,Agency_01,SKU_02,124.848,550644737,837253085,30.03076923,1269.054553,1132.122243,136.93231,153733,120207,0,0,0,0,0,0,0,0,0,0,10.790104308463093
2014-08-01,Agency_01,SKU_02,105.732,522726357,867388593,29.7375,1278.353039,1157.897025,120.456014,153733,120207,0,0,0,0,0,0,0,0,0,0,9.422750236055878
2014-09-01,Agency_01,SKU_02,92.124,413051813,767383003,28.21666667,1299.712852,1165.7119,134.000952,153733,120207,0,0,0,0,0,1,0,0,0,0,10.310042852449998
2014-10-01,Agency_01,SKU_02,78.408,438831227,790867324,28.08846154,1299.830062,1098.897211,200.932851,153733,120207,0,0,0,0,0,0,0,0,1,0,15.45839389887876
2014-11-01,Agency_01,SKU_02,74.08800000000001,484133145,715784335,20.47692308,1298.975765,1170.108509,128.867256,153733,120207,0,0,0,0,0,0,1,1,0,0,9.920682084472917
2014-12-01,Agency_01,SKU_02,67.608,522571730,696401477,19.49615385,1301.3835869999998,1193.420427,107.96316000000002,153733,120207,0,0,0,1,0,0,0,0,0,0,8.296029017000354
2015-01-01,Agency_01,SKU_02,59.076,498567142,762225057,16.73448276,1302.364602,1213.685557,88.679045,153733,120207,0,0,1,0,0,0,0,0,0,0,6.809079797148848
2015-02-01,Agency_01,SKU_02,47.628,417947202,717053984,20.81666667,1302.1753119999998,1178.821995,123.353317,153733,120207,0,0,0,0,0,0,0,0,0,0,9.472865586012585
2015-03-01,Agency_01,SKU_02,53.46,515468092,871204688,20.31290323,1306.7536619999998,1134.347222,172.40644,153733,120207,0,0,0,0,0,0,0,0,0,1,13.193492011044391
2015-04-01,Agency_01,SKU_02,57.456,503173607,860265890,24.5,1347.1281720000002,1159.6459109999998,187.482261,153733,120207,1,1,0,0,0,0,0,0,0,0,13.91718062889713
2015-05-01,Agency_01,SKU_02,64.908,572293344,927833877,28.14137931,1366.673077,1186.254327,180.41875,153733,120207,0,0,0,0,1,0,0,0,0,0,13.201310030635804
2015-06-01,Agency_01,SKU_02,73.656,549967070,899297932,31.213793100000004,1406.6875,1216.178662,190.508838,153733,120207,0,0,0,0,0,0,0,0,0,0,13.543081743457591
2015-07-01,Agency_01,SKU_02,75.6,573927221,897112934,30.27419355,1414.815298,1058.018657,356.796641,153733,120207,0,0,0,0,0,0,0,0,0,0,25.218602138694152
2015-08-01,Agency_01,SKU_02,74.952,573733505,875384686,30.62333333,1420.749008,1276.800595,143.948413,153733,120207,0,0,0,0,0,0,0,0,0,0,10.131867922444467
2015-09-01,Agency_01,SKU_02,52.596,553979958,742568762,29.46333333,1417.628348,1275.831473,141.796875,153733,120207,0,0,0,0,0,1,0,0,0,0,10.002401207625963
2015-10-01,Agency_01,SKU_02,46.008,544203593,761469815,25.6516129,1458.412124,1168.960526,289.451598,153733,120207,0,0,0,0,0,0,0,0,0,0,19.847037283680727
2015-11-01,Agency_01,SKU_02,31.536,561516727,798860058,23.25,1458.2168800000002,1176.379808,281.83707200000003,153733,120207,0,0,0,0,0,0,1,0,1,0,19.327514025211393
2015-12-01,Agency_01,SKU_02,32.832,568138672,822672453,19.80333333,1471.550154,1293.138117,178.412037,153733,120207,0,0,0,1,0,0,0,0,0,0,12.124088092752832
2016-01-01,Agency_01,SKU_02,26.676,517389425,787479774,16.73103448,1480.881945,1233.64633,247.235615,153733,120207,0,0,1,0,0,0,0,0,0,0,16.695160328934932
2016-02-01,Agency_01,SKU_02,33.696,532697061,729418593,23.32916667,1476.092052,1258.482677,217.609375,153733,120207,0,0,0,0,0,0,0,0,0,0,14.74226317424816
2016-03-01,Agency_01,SKU_02,47.843999999999994,556542731,852685632,25.436,1474.718512,1269.780534,204.937978,153733,120207,1,1,0,0,0,0,0,0,0,0,13.896752250167726
2016-04-01,Agency_01,SKU_02,37.26,589172265,864686985,27.37083333,1503.533451,1315.291373,188.242078,153733,120207,0,0,0,0,0,0,0,0,0,1,12.519979377565576
2016-05-01,Agency_01,SKU_02,74.844,555318882,953568835,30.35925926,1514.510938,1321.050781,193.460157,153733,120207,0,0,0,0,1,0,0,0,0,0,12.773770868599696
2016-06-01,Agency_01,SKU_02,24.948,538687923,912787084,32.12285185,1499.920625,1273.429375,226.49125,153733,120207,0,0,0,0,0,0,0,0,0,0,15.100215719748505
2016-07-01,Agency_01,SKU_02,28.944000000000003,558020105,938467950,31.24375,1451.674207,1188.1686109999998,263.50559599999997,153733,120207,0,0,0,0,0,0,0,0,0,0,18.15184114516681
2016-08-01,Agency_01,SKU_02,42.983999999999995,668934850,930171702,27.69886957,1438.287217,1191.472676,246.814541,153733,120207,0,0,0,0,0,0,0,0,0,0,17.160309713021665
2016-09-01,Agency_01,SKU_02,25.596,615784543,904326556,28.144625,1517.793512,1326.012131,191.781381,153733,120207,0,0,0,0,0,1,0,0,0,0,12.635538331382724
2016-10-01,Agency_01,SKU_02,40.608,629490371,889355958,27.936,1530.828125,1327.574302,203.253823,153733,120207,0,0,0,0,0,0,0,0,0,0,13.277377105937353
2016-11-01,Agency_01,SKU_02,26.892,608313158,883100473,22.94971429,1522.649347,1320.434237,202.21511,153733,120207,0,0,0,0,0,0,1,0,1,0,13.280477898500685
2016-12-01,Agency_01,SKU_02,30.888,622509370,890156001,20.7924041,1531.756556,1323.717657,208.038899,153733,120207,0,0,0,1,0,0,0,0,0,0,13.581720814909962
2017-01-01,Agency_01,SKU_02,20.52,562154016,845614054,25.82479696,1572.897039,1362.967434,209.929605,153733,120207,0,0,1,0,0,0,0,0,0,0,13.346684480598098
2017-02-01,Agency_01,SKU_02,22.896,530252010,850913048,23.43324882,1564.061026,1375.106427,188.954599,153733,120207,0,0,0,0,0,0,0,0,0,0,12.08102470804742
2017-03-01,Agency_01,SKU_02,23.436,613143990,886129111,26.35735671,1546.349367,1352.851671,193.497696,153733,120207,0,0,0,0,0,0,0,0,0,1,12.513193986388456
2017-04-01,Agency_01,SKU_02,30.671999999999997,589969396,940912941,29.24749309,1555.878961,1252.93684,302.942121,153733,120207,1,1,0,0,0,0,0,0,0,0,19.47080258770849
2017-05-01,Agency_01,SKU_02,29.808000000000003,628759461,917412482,31.12969186,1664.514946,1376.058877,288.456069,153733,120207,0,0,0,0,1,0,0,0,0,0,17.329737392457154
2017-06-01,Agency_01,SKU_02,43.848,636846973,928366256,39.05925926,1686.823276,1385.366225,301.457051,153733,120207,0,0,0,0,0,0,0,0,0,0,17.87128831390396
2017-07-01,Agency_01,SKU_02,32.508,670015726,926635433,35.84444444,1687.5116280000002,1376.843231,310.668397,153733,120207,0,0,0,0,0,0,0,0,0,0,18.409852225326414
2017-08-01,Agency_01,SKU_02,26.892,623319783,1049868815,32.16666667,1687.905121,1382.320031,305.58509,153733,120207,0,0,0,0,0,0,0,0,0,0,18.104399719988763
2017-09-01,Agency_01,SKU_02,36.611999999999995,604571152,984438234,33.92,1686.5743,1245.566556,441.00774400000006,153733,120207,0,0,0,0,0,1,0,0,0,0,26.1481361360718
2017-10-01,Agency_01,SKU_02,32.94,616747012,996763883,32.848,1687.233292,1287.447814,399.785478,153733,120207,0,0,0,0,0,0,0,0,0,0,23.694736222642053
2017-11-01,Agency_01,SKU_02,24.191999999999997,592195062,967899589,31.531999999999996,1672.707589,1351.380859,321.32673,153733,120207,0,0,0,0,0,0,1,0,1,0,19.209976215394573
2017-12-01,Agency_01,SKU_02,17.172,618073219,919709619,19.40365464,1697.575472,1412.680031,284.895441,153733,120207,0,0,0,1,0,0,0,0,0,0,16.782490422316847
2013-01-01,Agency_01,SKU_03,35.955,492612703,718394219,17.072,1239.734043,1141.894806,97.839237,153733,120207,0,0,1,0,0,0,0,0,0,0,7.891953726078328
2013-02-01,Agency_01,SKU_03,45.684,431937346,753938444,19.984,1239.734043,1154.786791,84.947252,153733,120207,0,0,0,0,0,0,0,0,0,0,6.852054477300501
2013-03-01,Agency_01,SKU_03,53.298,509281531,892192092,24.6,1265.808511,1183.434397,82.374114,153733,120207,1,1,0,0,0,0,0,0,0,1,6.507628388035069
2013-04-01,Agency_01,SKU_03,61.8426,532390389,838099501,27.531999999999996,1304.920213,1197.844544,107.075669,153733,120207,0,0,0,0,0,0,0,0,0,0,8.205533789214128
2013-05-01,Agency_01,SKU_03,65.142,551755254,864420003,29.396,1308.525974,1199.683338,108.842636,153733,120207,0,0,0,0,1,0,0,0,0,0,8.317957622750253
2013-06-01,Agency_01,SKU_03,94.8366,531683569,889520921,33.556,1312.711248,1156.610336,156.10091200000002,153733,120207,0,0,0,0,0,0,0,0,0,0,11.89148887372069
2013-07-01,Agency_01,SKU_03,64.296,508376577,869768947,29.372,1313.276561,1144.957202,168.31935900000002,153733,120207,0,0,0,0,0,0,0,0,0,0,12.81674888584264
2013-08-01,Agency_01,SKU_03,74.44800000000001,532480057,757916529,29.1,1312.857501,1174.148664,138.70883700000002,153733,120207,0,0,0,0,0,0,0,0,0,0,10.565414517138828
2013-09-01,Agency_01,SKU_03,65.988,454252482,789624076,26.888,1313.160393,1212.999182,100.161211,153733,120207,0,0,0,0,0,1,0,0,0,0,7.627492538910287
2013-10-01,Agency_01,SKU_03,74.7018,480693900,791658684,26.144,1315.034035,1224.901298,90.132737,153733,120207,0,0,0,0,0,0,0,0,1,0,6.854023135606526
2013-11-01,Agency_01,SKU_03,51.9444,434960682,806253783,19.45769231,1315.851064,1213.355655,102.495409,153733,120207,0,0,0,0,0,0,1,0,0,0,7.789286478093389
2013-12-01,Agency_01,SKU_03,53.5518,424138427,785511080,17.52272727,1315.851064,1211.136432,104.714632,153733,120207,0,0,0,1,0,0,0,0,0,0,7.957939531673321
2014-01-01,Agency_01,SKU_03,50.2524,481364863,763723622,19.09230769,1315.851064,1226.236165,89.614899,153733,120207,0,0,1,0,0,0,0,0,0,0,6.8104135378044575
2014-02-01,Agency_01,SKU_03,60.4044,425528909,734443953,23.31923077,1315.851064,1219.330972,96.520092,153733,120207,0,0,0,0,0,0,0,0,0,0,7.335183642029568
2014-03-01,Agency_01,SKU_03,56.5128,557166363,828278650,23.15,1315.851064,1286.544663,29.306401,153733,120207,0,0,0,0,0,0,0,0,0,1,2.227182224629033
2014-04-01,Agency_01,SKU_03,84.7692,514349463,873734739,26.56923077,1315.851064,1297.859839,17.991225,153733,120207,1,1,0,0,0,0,0,0,0,0,1.3672690999929151
2014-05-01,Agency_01,SKU_03,106.6806,574689995,887472626,29.43076923,1390.738755,1218.7674,171.97135500000002,153733,120207,0,0,0,0,1,0,0,0,0,0,12.365467948723412
2014-06-01,Agency_01,SKU_03,69.5412,553838801,865152191,33.39230769,1393.911321,1284.7016230000002,109.209698,153733,120207,0,0,0,0,0,0,0,0,0,0,7.834766556143065
2014-07-01,Agency_01,SKU_03,84.5154,550644737,837253085,30.03076923,1400.786451,1295.613779,105.172672,153733,120207,0,0,0,0,0,0,0,0,0,0,7.508116024745873
2014-08-01,Agency_01,SKU_03,60.2352,522726357,867388593,29.7375,1410.963386,1245.7452039999998,165.218182,153733,120207,0,0,0,0,0,0,0,0,0,0,11.709600946370696
2014-09-01,Agency_01,SKU_03,48.8142,413051813,767383003,28.21666667,1436.268945,1305.246137,131.022808,153733,120207,0,0,0,0,0,1,0,0,0,0,9.122442454536255
2014-10-01,Agency_01,SKU_03,55.6668,438831227,790867324,28.08846154,1435.015117,1359.45212,75.562997,153733,120207,0,0,0,0,0,0,0,0,1,0,5.265658605601993
2014-11-01,Agency_01,SKU_03,38.2392,484133145,715784335,20.47692308,1434.202716,1116.14344,318.05927599999995,153733,120207,0,0,0,0,0,0,1,1,0,0,22.176730838097225
2014-12-01,Agency_01,SKU_03,34.4322,522571730,696401477,19.49615385,1434.239048,1294.876039,139.363009,153733,120207,0,0,0,1,0,0,0,0,0,0,9.7168606024454
2015-01-01,Agency_01,SKU_03,32.2326,498567142,762225057,16.73448276,1433.714819,1357.065044,76.649775,153733,120207,0,0,1,0,0,0,0,0,0,0,5.3462358053509105
2015-02-01,Agency_01,SKU_03,30.2022,417947202,717053984,20.81666667,1433.6132220000002,1346.256034,87.357188,153733,120207,0,0,0,0,0,0,0,0,0,0,6.093497650512042
2015-03-01,Agency_01,SKU_03,29.61,515468092,871204688,20.31290323,1431.8247720000002,1357.0354109999998,74.789361,153733,120207,0,0,0,0,0,0,0,0,0,1,5.2233599014726355
2015-04-01,Agency_01,SKU_03,44.0766,503173607,860265890,24.5,1433.223599,1326.007933,107.21566599999998,153733,120207,1,1,0,0,0,0,0,0,0,0,7.480735460594379
2015-05-01,Agency_01,SKU_03,48.8988,572293344,927833877,28.14137931,1458.1430369999998,1325.8497289999998,132.293308,153733,120207,0,0,0,0,1,0,0,0,0,0,9.072725010036171
2015-06-01,Agency_01,SKU_03,58.5432,549967070,899297932,31.213793100000004,1479.395177,1350.699291,128.695886,153733,120207,0,0,0,0,0,0,0,0,0,0,8.699223033900699
2015-07-01,Agency_01,SKU_03,58.4586,573927221,897112934,30.27419355,1495.017975,1359.027158,135.990817,153733,120207,0,0,0,0,0,0,0,0,0,0,9.096266350911266
2015-08-01,Agency_01,SKU_03,37.3932,573733505,875384686,30.62333333,1488.960841,1355.074071,133.88676999999998,153733,120207,0,0,0,0,0,0,0,0,0,0,8.991960454116468
2015-09-01,Agency_01,SKU_03,49.913999999999994,553979958,742568762,29.46333333,1481.542644,1360.171249,121.371395,153733,120207,0,0,0,0,0,1,0,0,0,0,8.192230948702953
2015-10-01,Agency_01,SKU_03,31.0482,544203593,761469815,25.6516129,1541.612195,1335.1560960000002,206.456099,153733,120207,0,0,0,0,0,0,0,0,0,0,13.392220149114738
